2022-02-22 18:02:58.719 UTC,,,197221,,62152552.30265,1,,2022-02-22 18:02:58 UTC,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster",,0
2022-02-22 18:02:58.719 UTC,,,197221,,62152552.30265,2,,2022-02-22 18:02:58 UTC,,0,LOG,00000,"starting PostgreSQL 14.2 (Ubuntu 14.2-1.pgdg20.04+1) on x86_64-pc-linux-gnu, compiled by gcc (Ubuntu 9.3.0-17ubuntu1~20.04) 9.3.0, 64-bit",,,,,,,,,"","postmaster",,0
2022-02-22 18:02:58.719 UTC,,,197221,,62152552.30265,3,,2022-02-22 18:02:58 UTC,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster",,0
2022-02-22 18:02:58.722 UTC,,,197221,,62152552.30265,4,,2022-02-22 18:02:58 UTC,,0,LOG,00000,"listening on Unix socket ""/var/run/postgresql/.s.PGSQL.5432""",,,,,,,,,"","postmaster",,0
2022-02-22 18:02:58.728 UTC,,,197227,,62152552.3026b,1,,2022-02-22 18:02:58 UTC,,0,LOG,00000,"database system was shut down at 2022-02-22 18:02:58 UTC",,,,,,,,,"","startup",,0
2022-02-22 18:02:58.738 UTC,,,197221,,62152552.30265,5,,2022-02-22 18:02:58 UTC,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster",,0
2022-02-22 18:02:59.326 UTC,,,197234,"[local]",62152553.30272,1,"",2022-02-22 18:02:59 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2022-02-22 18:02:59.838 UTC,,,197237,"[local]",62152553.30275,1,"",2022-02-22 18:02:59 UTC,,0,LOG,00000,"connection received: host=[local]",,,,,,,,,"","not initialized",,0
2022-02-22 18:02:59.838 UTC,"postgres","template1",197237,"[local]",62152553.30275,2,"authentication",2022-02-22 18:02:59 UTC,3/1,0,LOG,00000,"connection authenticated: identity=""postgres"" method=peer (/etc/postgresql/14/main/pg_hba.conf:90)",,,,,,,,,"","client backend",,0
2022-02-22 18:02:59.838 UTC,"postgres","template1",197237,"[local]",62152553.30275,3,"authentication",2022-02-22 18:02:59 UTC,3/1,0,LOG,00000,"connection authorized: user=postgres database=template1 application_name=psql",,,,,,,,,"","client backend",,0
2022-02-22 18:02:59.843 UTC,"postgres","template1",197237,"[local]",62152553.30275,4,"idle",2022-02-22 18:02:59 UTC,3/2,0,LOG,00000,"statement: ",,,,,,,,,"psql","client backend",,0
